TransactionDate,Total_Debit,Total_Credit,Transaction_Count,Closing_Balance,Net_Flow,Withdrawal_Amount,Withdrawal_Count,Deposit_Amount,Deposit_Count,Airtime_Amount,Airtime_Count,BillPayment_Amount,BillPayment_Count,WalletTransfer_Amount,WalletTransfer_Count,Transfer_Amount,Transfer_Count,Levy_Amount,Levy_Count,Commission_Amount,Commission_Count,Reversal_Amount,Reversal_Count,Insurance_Amount,Insurance_Count,Other_Amount,Other_Count,DayOfWeek,Month,WeekOfMonth,Quarter,IsWeekend,Average_Withdrawal_Size,Average_Deposit_Size,Credit_Debit_Ratio,Lag_1_Withdrawal_Amount,Lag_1_Deposit_Amount,Lag_7_Withdrawal_Amount,Lag_7_Deposit_Amount,Lag_30_Withdrawal_Amount,Lag_30_Deposit_Amount,Rolling_7_Day_Withdrawal_Amount,Rolling_7_Day_Deposit_Amount,Rolling_30_Day_Withdrawal_Amount,Rolling_30_Day_Deposit_Amount,Target_Next_Day_Withdrawal_Amount,Target_Next_Day_Deposit_Amount,Has_Deposit,Target_Has_Deposit_Tomorrow
2025-03-19,233490.0,262715.75,35,131156.05,29225.75,193680.75,13,0.0,0,0.0,0,0.0,0,0.0,0,69035.0,5,450.0,9,0.0,0,0.0,0,0.0,0,0.0,8,2,3,3,1,0,14898.51923076923,0.0,1.125169172127286,698774.5,0.0,311218.25,0.0,470369.5,0.0,643913.7142857143,0.0,792770.5,0.0,313776.5,0.0,0,0
2025-03-20,213650.0,333599.5,33,251105.55,119949.5,313776.5,13,0.0,0,0.0,0,0.0,0,0.0,0,16838.0,4,350.0,7,0.0,0,0.0,0,0.0,0,2985.0,9,3,3,3,1,0,24136.653846153848,0.0,1.56142990872923,193680.75,0.0,1446561.5,0.0,1120024.5,0.0,627122.6428571428,0.0,783547.5416666666,0.0,447735.0,0.0,0,0
2025-03-21,859810.0,609208.53,64,504.08,-250601.47,447735.0,21,0.0,0,0.0,0,0.0,0,0.0,1,143151.0,10,750.0,15,3328.03,1,9920.0,1,0.0,0,5074.5,15,4,3,3,1,0,21320.714285714286,0.0,0.7085385492143613,313776.5,0.0,511618.5,0.0,1194880.0,0.0,465296.2142857143,0.0,756672.6083333333,0.0,1508300.0,0.0,0,0
2025-03-22,1478710.0,1911429.0,133,433223.08,432719.0,1508300.0,58,0.0,0,0.0,0,0.0,0,0.0,8,398154.0,7,2150.0,43,0.0,0,0.0,0,0.0,0,4975.0,17,5,3,4,1,1,26005.172413793105,0.0,1.292632767750269,447735.0,0.0,693218.75,0.0,1177665.25,0.0,456170.0,0.0,731767.775,0.0,312517.75,0.0,0,0
2025-03-23,306180.0,369033.75,55,496076.83,62853.75,312517.75,27,0.0,0,0.0,0,0.0,0,0.0,0,54426.5,7,500.0,10,0.0,0,0.0,0,0.0,0,2089.5,11,6,3,4,1,1,11574.731481481482,0.0,1.2052836566725456,1508300.0,0.0,246217.75,0.0,991510.0,0.0,572610.1785714285,0.0,742788.9333333333,0.0,701299.0,0.0,0,0
2025-03-24,1722390.0,1421373.5,59,195060.33,-301016.5,701299.0,21,0.0,0,0.0,0,0.0,0,0.0,5,720074.5,6,650.0,13,0.0,0,0.0,0,0.0,0,0.0,14,0,3,4,1,0,33395.19047619047,0.0,0.8252332514703407,312517.75,0.0,599786.75,0.0,847736.25,0.0,582081.6071428572,0.0,720155.8583333333,0.0,700475.0,0.0,0,0
2025-03-25,1037710.0,1043354.5,71,200704.83,5644.5,700475.0,31,0.0,0,0.0,0,0.0,0,0.0,3,237859.5,4,750.0,15,0.0,0,100020.0,1,0.0,0,5000.0,17,1,3,4,1,0,22595.967741935485,0.0,1.00543938094458,701299.0,0.0,698774.5,0.0,512135.5,0.0,596583.3571428572,0.0,715274.6166666667,0.0,1286663.6,0.0,0,0
2025-03-26,2090740.0,1941863.1,100,51827.93,-148876.8999999999,1286663.6,35,0.0,0,0.0,0,0.0,0,0.0,9,651099.5,8,1350.0,27,0.0,0,0.0,0,0.0,0,4100.0,21,2,3,4,1,0,36761.81714285714,0.0,0.9287922458077044,700475.0,0.0,193680.75,0.0,1776530.5,0.0,596826.2857142857,0.0,721552.6,0.0,2356318.75,0.0,0,0
2025-03-27,3773690.0,3915468.75,153,193606.68,141778.75,2356318.75,51,0.0,0,0.0,0,0.0,0,441600.0,21,1117550.0,13,2250.0,45,0.0,0,0.0,0,0.0,0,0.0,23,3,3,4,1,0,46202.32843137255,0.0,1.0375703224165207,1286663.6,0.0,313776.5,0.0,988606.0,0.0,752966.6928571428,0.0,705223.7033333334,0.0,2557736.5,0.0,0,0
2025-03-28,3702170.0,4038527.5,215,529964.18,336357.5,2557736.5,64,0.0,0,0.0,0,0.0,0,837950.0,50,617746.5,15,2850.0,57,0.0,0,20020.0,1,0.0,0,5074.5,28,4,3,4,1,0,39964.6328125,0.0,1.0908541477025635,2356318.75,0.0,447735.0,0.0,391500.5,0.0,1044758.4428571428,0.0,750814.1283333334,0.0,1501510.0,0.0,0,0
2025-03-29,2759240.0,2860079.0,174,630803.18,100839.0,1501510.0,76,0.0,0,0.0,0,3000.0,1,61000.0,9,374529.0,7,2600.0,52,0.0,0,923040.0,2,0.0,0,0.0,27,5,3,5,1,1,19756.71052631579,0.0,1.0365459329380553,2557736.5,0.0,1508300.0,0.0,921342.0,0.0,1346187.2285714285,0.0,823021.995,0.0,1152020.25,0.0,0,0
2025-04-01,2070150.0,1589455.75,110,150108.93,-480694.25,1152020.25,43,0.0,0,0.0,0,0.0,0,341500.0,12,93945.5,8,1350.0,27,0.0,0,0.0,0,0.0,0,1990.0,20,1,4,1,2,0,26791.168604651164,0.0,0.7677973818322343,1501510.0,0.0,312517.75,0.0,632087.75,0.0,1345217.2285714285,0.0,842360.9283333333,0.0,981645.5,0.0,0,0
2025-04-02,1294550.0,1374973.0,106,230531.93,80423.0,981645.5,40,0.0,0,0.0,0,0.0,0,71000.0,4,291297.5,10,1450.0,29,0.0,0,23070.0,1,0.0,0,7960.0,22,2,4,1,2,0,24541.1375,0.0,1.0621242902939243,1152020.25,0.0,701299.0,0.0,1145802.25,0.0,1465146.157142857,0.0,859692.0116666667,0.0,1644168.25,0.0,0,0
2025-04-03,2094230.0,2247307.75,115,383609.68,153077.75,1644168.25,45,0.0,0,0.0,0,0.0,0,491200.0,18,111939.5,3,1550.0,31,0.0,0,0.0,0,0.0,0,0.0,18,3,4,1,2,0,36537.07222222223,0.0,1.0730950038916451,981645.5,0.0,700475.0,0.0,715450.5,0.0,1505195.657142857,0.0,854220.12,0.0,1109616.25,0.0,0,0
2025-04-04,1298163.0,1314384.25,81,399830.93,16221.25,1109616.25,37,0.0,0,0.0,0,0.0,0,158600.0,9,46168.0,4,1100.0,22,0.0,0,0.0,0,0.0,0,0.0,9,4,4,1,2,0,29989.62837837838,0.0,1.012495541777111,1644168.25,0.0,1286663.6,0.0,691704.75,0.0,1640008.9785714285,0.0,885177.3783333334,0.0,1719502.5,0.0,0,0
2025-04-05,1977030.0,1961669.0,135,384469.93,-15361.0,1719502.5,65,0.0,0,0.0,0,0.0,0,130000.0,10,110646.5,5,2050.0,41,0.0,0,1520.0,1,0.0,0,0.0,13,5,4,1,2,1,26453.884615384617,0.0,0.9922302645888024,1109616.25,0.0,2356318.75,0.0,613325.5,0.0,1614716.5,0.0,899107.7616666667,0.0,310750.25,0.0,0,0
2025-04-06,1526250.0,1162374.75,74,20594.68,-363875.25,310750.25,26,0.0,0,0.0,0,0.0,0,0.0,0,851324.5,7,850.0,17,0.0,0,0.0,0,0.0,0,300.0,24,6,4,1,2,1,11951.932692307691,0.0,0.7615886977886978,1719502.5,0.0,2557736.5,0.0,727553.75,0.0,1523742.75,0.0,935980.3283333334,0.0,279484.0,0.0,0,0
2025-04-07,392770.0,382474.0,52,10298.68,-10296.0,279484.0,26,0.0,0,0.0,0,0.0,0,0.0,0,102990.0,3,600.0,12,0.0,0,0.0,0,0.0,0,0.0,11,0,4,1,2,0,10749.384615384615,0.0,0.9737861852992846,310750.25,0.0,1501510.0,0.0,535288.0,0.0,1202744.7142857143,0.0,922086.8783333334,0.0,588939.5,0.0,0,0
2025-04-08,482800.0,1023508.5,64,551007.18,540708.5,588939.5,31,0.0,0,0.0,0,0.0,0,282500.0,6,152069.0,7,700.0,14,0.0,0,0.0,0,0.0,0,0.0,6,1,4,2,2,0,18998.048387096773,0.0,2.1199430405965205,279484.0,0.0,1152020.25,0.0,949337.0,0.0,1028169.5714285716,0.0,913560.0783333334,0.0,1512079.0,0.0,0,0
2025-04-09,3317810.0,3284428.5,107,517625.68,-33381.5,1512079.0,34,0.0,0,980.0,1,0.0,0,400000.0,15,1367275.0,10,1250.0,25,0.0,0,0.0,0,0.0,0,5074.5,22,2,4,2,2,0,44472.91176470588,0.0,0.9899386945002878,588939.5,0.0,981645.5,0.0,1008944.25,0.0,947729.4642857144,0.0,901546.8283333334,0.0,1664523.5,0.0,0,0
2025-04-10,2485610.0,2306127.0,112,338142.68,-179483.0,1664523.5,45,0.0,0,0.0,0,0.0,0,522400.0,19,100000.0,1,1400.0,28,0.0,0,0.0,0,0.0,0,19203.5,19,3,4,2,2,0,36989.41111111111,0.0,0.9277911659512152,1512079.0,0.0,1644168.25,0.0,405009.25,0.0,1023505.6785714284,0.0,918317.9866666668,0.0,1056758.25,0.0,0,0
2025-04-11,1561920.0,1583559.75,84,359782.43,21639.75,1056758.25,34,0.0,0,0.0,0,0.0,0,386400.0,14,140401.5,5,1050.0,21,0.0,0,0.0,0,0.0,0,0.0,10,4,4,2,2,0,31081.125,0.0,1.0138545828211432,1664523.5,0.0,1109616.25,0.0,1181519.25,0.0,1026413.5714285716,0.0,960301.795,0.0,1060588.0,0.0,0,0
2025-04-12,1647330.0,1545835.5,111,258287.93,-101494.5,1060588.0,43,0.0,0,0.0,0,0.0,0,200000.0,6,285247.5,13,1250.0,25,0.0,0,0.0,0,0.0,0,0.0,24,5,4,2,2,1,24664.837209302324,0.0,0.9383884831818762,1056758.25,0.0,1719502.5,0.0,277396.75,0.0,1018862.4285714284,0.0,956143.095,0.0,269612.75,0.0,0,0
2025-04-13,313930.0,274587.75,43,218945.68,-39342.25,269612.75,23,0.0,0,0.0,0,0.0,0,0.0,0,4975.0,1,250.0,5,0.0,0,0.0,0,0.0,0,0.0,14,6,4,2,2,1,11722.29347826087,0.0,0.8746782722262925,1060588.0,0.0,310750.25,0.0,311218.25,0.0,924731.7857142856,0.0,982249.47,0.0,712462.75,0.0,0,0
2025-04-14,1209720.0,1070327.25,112,79552.93,-139392.75,712462.75,44,0.0,0,0.0,0,0.0,0,19300.0,2,318208.5,5,1200.0,24,316.0,1,20040.0,2,0.0,0,0.0,34,0,4,2,2,0,16192.335227272728,0.0,0.8847727160003968,269612.75,0.0,279484.0,0.0,1446561.5,0.0,918855.0,0.0,980862.62,0.0,1202901.0,0.0,0,0
2025-04-15,1055940.0,1758317.75,110,781930.68,702377.75,1202901.0,42,0.0,0,0.0,0,0.0,0,237400.0,11,310496.75,5,1350.0,27,0.0,0,7520.0,1,0.0,0,0.0,24,1,4,3,2,0,28640.5,0.0,1.6651682387256852,712462.75,0.0,588939.5,0.0,511618.5,0.0,980709.1071428572,0.0,956392.6616666669,0.0,247688.5,0.0,0,0
2025-04-16,878920.0,257808.5,40,160819.18,-621111.5,247688.5,15,0.0,0,0.0,0,0.0,0,0.0,0,1200.0,1,300.0,6,0.0,0,8920.0,1,0.0,0,0.0,17,2,4,3,2,0,16512.566666666666,0.0,0.2933241933281755,1202901.0,0.0,1512079.0,0.0,693218.75,0.0,1068417.892857143,0.0,979435.4116666669,0.0,644044.5,0.0,0,0
2025-04-17,1414550.0,1330557.5,63,76826.68,-83992.5,644044.5,22,0.0,0,0.0,0,0.0,0,262800.0,6,289713.0,3,650.0,13,0.0,0,0.0,0,0.0,0,134000.0,19,3,4,3,2,0,29274.75,0.0,0.9406224594393976,247688.5,0.0,1664523.5,0.0,246217.75,0.0,887790.6785714285,0.0,964584.4033333334,0.0,346183.5,0.0,0,0
2025-04-18,371330.0,578537.0,59,284033.68,207207.0,346183.5,27,0.0,0,0.0,0,0.0,0,0.0,0,232353.5,6,750.0,15,0.0,0,0.0,0,0.0,0,0.0,11,4,4,3,2,0,12821.611111111111,0.0,1.558013088088762,644044.5,0.0,1056758.25,0.0,599786.75,0.0,742007.9642857143,0.0,977845.295,0.0,1235998.25,0.0,0,0
2025-04-19,1930850.0,1998609.25,122,351792.93,67759.25,1235998.25,45,0.0,0,0.0,0,0.0,0,213800.0,8,529806.5,11,1850.0,37,0.0,0,0.0,0,0.0,0,19004.5,21,5,4,3,2,1,27466.62777777778,0.0,1.0350929642385478,346183.5,0.0,1060588.0,0.0,698774.5,0.0,640497.2857142857,0.0,969391.8533333334,0.0,1128999.0,0.0,0,0
2025-04-20,1846500.0,1747307.0,69,252599.93,-99193.0,1128999.0,23,0.0,0,0.0,0,0.0,0,600000.0,12,18308.0,4,800.0,16,0.0,0,0.0,0,0.0,0,0.0,14,6,4,3,2,1,49086.91304347826,0.0,0.9462805307338208,1235998.25,0.0,269612.75,0.0,193680.75,0.0,665555.8928571428,0.0,987299.3116666668,0.0,234828.0,0.0,0,0
2025-04-21,1033980.0,996422.5,52,215042.43,-37557.5,234828.0,19,0.0,0,0.0,0,0.0,0,0.0,2,761594.5,4,400.0,8,0.0,0,0.0,0,0.0,0,0.0,19,0,4,3,2,0,12359.368421052632,0.0,0.9636767635737636,1128999.0,0.0,712462.75,0.0,313776.5,0.0,788325.3571428572,0.0,1018476.5866666668,0.0,812213.0,0.0,0,0
2025-04-22,1036210.0,1052990.5,75,231822.93,16780.5,812213.0,27,0.0,0,0.0,0,0.0,0,158900.0,4,81877.5,3,1050.0,21,0.0,0,0.0,0,0.0,0,0.0,20,1,4,4,2,0,30081.962962962964,0.0,1.0161941112322792,234828.0,0.0,1202901.0,0.0,447735.0,0.0,720091.8214285715,0.0,1015844.97,0.0,303157.75,0.0,0,0
2025-04-23,660470.0,519387.23,49,90740.16,-141082.77000000002,303157.75,22,0.0,0,0.0,0,0.0,0,0.0,1,212159.0,4,400.0,8,4070.48,1,0.0,0,0.0,0,0.0,13,2,4,4,2,0,13779.897727272728,0.0,0.7863903432404197,812213.0,0.0,247688.5,0.0,1508300.0,0.0,664279.25,0.0,1027994.2366666668,0.0,497792.75,0.0,0,0
2025-04-24,3666500.0,4187969.25,83,612209.41,521469.25,497792.75,27,0.0,0,0.0,0,0.0,0,80800.0,3,3609376.5,9,950.0,19,0.0,0,0.0,0,0.0,0,0.0,25,3,4,4,2,0,18436.76851851852,0.0,1.142225351152325,303157.75,0.0,644044.5,0.0,312517.75,0.0,672203.4285714285,0.0,987822.8283333334,0.0,342736.0,0.0,0,0
2025-04-25,709060.0,741920.5,83,645069.91,32860.5,342736.0,34,0.0,0,0.0,0,0.0,0,0.0,2,388000.0,7,900.0,18,0.0,0,4120.0,1,0.0,0,7064.5,21,4,4,4,2,0,10080.470588235294,0.0,1.0463437508814486,497792.75,0.0,346183.5,0.0,701299.0,0.0,651310.3214285715,0.0,993998.6616666669,0.0,1105833.75,0.0,0,0
2025-04-26,2544730.0,2794388.75,91,894728.66,249658.75,1105833.75,27,0.0,0,0.0,0,0.0,0,474500.0,11,1201055.0,7,1200.0,24,0.0,0,0.0,0,0.0,0,13000.0,22,5,4,4,2,1,40956.80555555556,0.0,1.0981081489981257,342736.0,0.0,1235998.25,0.0,700475.0,0.0,650817.8214285715,0.0,982046.5616666668,0.0,1317725.0,0.0,0,0
2025-04-27,3230460.0,2904789.5,99,569058.16,-325670.5,1317725.0,33,0.0,0,0.0,0,0.0,0,490000.0,13,1097064.5,4,1250.0,25,0.0,0,0.0,0,0.0,0,0.0,24,6,4,4,2,1,39931.06060606061,0.0,0.8991875770014177,1105833.75,0.0,1128999.0,0.0,1286663.6,0.0,632222.8928571428,0.0,995558.52,0.0,363625.25,0.0,0,0
2025-04-28,342330.0,367704.75,53,594432.91,25374.75,363625.25,24,0.0,0,0.0,0,0.0,0,0.0,1,4079.5,1,450.0,9,0.0,0,0.0,0,0.0,0,0.0,18,0,4,4,2,0,15151.052083333334,0.0,1.074123652615897,1317725.0,0.0,234828.0,0.0,2356318.75,0.0,659183.75,0.0,996593.9,0.0,1762271.25,0.0,0,0
2025-04-29,2848419.0,2719970.25,115,465984.16,-128448.75,1762271.25,41,0.0,0,0.0,0,0.0,0,925999.0,19,31700.0,3,1500.0,30,0.0,0,0.0,0,0.0,0,0.0,22,1,4,5,2,0,42982.2256097561,0.0,0.9549052474372626,363625.25,0.0,812213.0,0.0,2557736.5,0.0,677583.3571428572,0.0,930170.7833333332,0.0,2745424.25,0.0,0,0
2025-04-30,5590220.0,5781416.25,172,657180.41,191196.25,2745424.25,62,0.0,0,0.0,0,0.0,0,957500.0,32,2075009.5,6,2350.0,47,0.0,0,0.0,0,0.0,0,3482.5,25,2,4,5,2,0,44281.03629032258,0.0,1.0342019187080294,1762271.25,0.0,303157.75,0.0,1501510.0,0.0,813305.9642857143,0.0,903655.275,0.0,1362393.75,0.0,0,0
2025-05-01,1635090.0,1874626.25,94,896716.66,239536.25,1362393.75,42,0.0,0,0.0,0,0.0,0,498800.0,13,13432.5,3,1300.0,26,0.0,0,0.0,0,0.0,0,0.0,10,3,5,1,2,0,32437.946428571428,0.0,1.1464972876110795,2745424.25,0.0,497792.75,0.0,1152020.25,0.0,1162201.1785714286,0.0,945119.0833333334,0.0,894663.25,0.0,0,0
2025-05-02,875540.0,1156716.75,95,1177893.41,281176.75,894663.25,38,0.0,0,0.0,0,0.0,0,0.0,0,255984.0,7,1400.0,28,0.0,0,0.0,0,0.0,0,6069.5,22,4,5,1,2,0,23543.769736842107,0.0,1.3211466637732143,1362393.75,0.0,342736.0,0.0,981645.5,0.0,1285715.607142857,0.0,952131.5333333332,0.0,840616.0,0.0,0,0
2025-05-03,3035780.0,1873069.7,124,15183.11,-1162710.3,840616.0,41,0.0,0,0.0,0,0.0,0,44000.0,1,964470.0,15,2100.0,42,1263.7,1,2520.0,1,0.0,0,20200.0,23,5,5,1,2,1,20502.829268292684,0.0,0.6169978391056006,894663.25,0.0,1105833.75,0.0,1644168.25,0.0,1364562.357142857,0.0,949232.125,0.0,595376.5,0.0,0,0
2025-05-04,1709590.0,1727862.5,83,33455.61,18272.5,595376.5,32,0.0,0,0.0,0,0.0,0,0.0,0,1128904.0,7,1050.0,21,0.0,0,0.0,0,0.0,0,3582.0,23,6,5,1,2,1,18605.515625,0.0,1.0106882351908937,840616.0,0.0,1317725.0,0.0,1109616.25,0.0,1326674.107142857,0.0,922447.05,0.0,592145.75,0.0,0,0
2025-05-05,2681230.0,2790560.25,80,142785.86,109330.25,592145.75,30,0.0,0,0.0,0,0.0,0,0.0,0,2198414.5,9,1050.0,21,0.0,0,0.0,0,0.0,0,0.0,20,0,5,1,2,0,19738.191666666666,0.0,1.04077615497365,595376.5,0.0,363625.25,0.0,1719502.5,0.0,1223481.4642857143,0.0,905305.725,0.0,947725.75,0.0,0,0
2025-05-06,747880.0,1148972.75,108,543878.61,401092.75,947725.75,43,0.0,0,0.0,0,0.0,0,0.0,0,113616.5,10,1500.0,30,0.0,0,30020.0,1,0.0,0,57610.5,24,1,5,1,2,0,22040.133720930236,0.0,1.5363062924533348,592145.75,0.0,1762271.25,0.0,310750.25,0.0,1256127.25,0.0,867727.1666666666,0.0,513047.25,0.0,0,0
2025-05-07,804760.0,641901.75,79,381020.36,-162858.25,513047.25,34,0.0,0,0.0,0,0.0,0,0.0,0,128854.5,4,900.0,18,0.0,0,0.0,0,0.0,0,0.0,23,2,5,1,2,0,15089.625,0.0,0.797631281375814,947725.75,0.0,2745424.25,0.0,279484.0,0.0,1139763.607142857,0.0,888959.6833333333,0.0,772687.2,0.0,0,0
2025-05-08,1133900.0,857441.2,53,104561.56,-276458.80000000005,772687.2,20,0.0,0,0.0,0,0.0,0,0.0,0,84354.0,6,900.0,18,0.0,0,0.0,0,0.0,0,400.0,9,3,5,2,2,0,38634.36,0.0,0.7561876708704471,513047.25,0.0,1362393.75,0.0,588939.5,0.0,820852.6071428572,0.0,896745.125,0.0,465918.5,0.0,0,0
2025-05-09,884240.0,801889.0,74,22210.56,-82351.0,465918.5,29,0.0,0,0.0,0,0.0,0,0.0,0,335970.5,8,850.0,17,0.0,0,0.0,0,0.0,0,0.0,20,4,5,2,2,0,16066.155172413792,0.0,0.9068680448746946,772687.2,0.0,894663.25,0.0,1512079.0,0.0,736608.8142857143,0.0,902870.0483333332,0.0,819518.38,0.0,0,0
2025-05-10,525510.0,969269.38,85,465969.94,443759.38,819518.38,35,0.0,0,0.0,0,0.0,0,0.0,0,139801.0,10,1000.0,20,0.0,0,0.0,0,0.0,0,9950.0,20,5,5,2,2,1,23414.810857142857,0.0,1.84443565298472,465918.5,0.0,840616.0,0.0,1664523.5,0.0,675359.5642857143,0.0,867998.0316666666,0.0,352404.5,0.0,0,0
2025-05-11,1384340.0,1033976.0,67,115605.94,-350364.0,352404.5,26,0.0,0,0.0,0,0.0,0,0.0,0,669551.5,4,700.0,14,0.0,0,12020.0,1,0.0,0,0.0,22,6,5,2,2,1,13554.01923076923,0.0,0.7469089963448285,819518.38,0.0,595376.5,0.0,1056758.25,0.0,672345.6185714286,0.0,839831.1943333333,0.0,205323.27,0.0,0,0
2025-05-12,1026330.0,1167542.77,52,256818.71,141212.77000000002,205323.27,18,0.0,0,0.0,0,0.0,0,0.0,0,962219.5,9,750.0,15,0.0,0,0.0,0,0.0,0,0.0,10,0,5,2,2,0,11406.848333333332,0.0,1.1375900246509407,352404.5,0.0,592145.75,0.0,1060588.0,0.0,637635.3328571429,0.0,816352.7359999999,0.0,290357.0,0.0,0,0
2025-05-13,997270.0,813356.5,49,72905.21,-183913.5,290357.0,15,0.0,0,0.0,0,0.0,0,0.0,0,522999.5,4,500.0,10,0.0,0,0.0,0,0.0,0,0.0,20,1,5,2,2,0,19357.13333333333,0.0,0.8155830417038515,205323.27,0.0,947725.75,0.0,269612.75,0.0,582374.9785714286,0.0,787843.9116666666,0.0,258772.5,0.0,0,0
2025-05-14,866870.0,814804.0,66,20839.21,-52066.0,258772.5,23,0.0,0,0.0,0,0.0,0,0.0,0,485611.5,9,650.0,13,0.0,0,20020.0,1,0.0,0,50400.0,20,2,5,2,2,0,11250.978260869566,0.0,0.939937937637708,290357.0,0.0,513047.25,0.0,712462.75,0.0,488465.1571428572,0.0,788535.3866666666,0.0,202910.0,0.0,0,0
2025-05-15,84970.0,205994.5,40,141863.71,121024.5,202910.0,19,0.0,0,0.0,0,0.0,0,0.0,0,3084.5,1,550.0,11,0.0,0,0.0,0,0.0,0,0.0,9,3,5,3,2,0,10679.473684210529,0.0,2.4243203483582443,258772.5,0.0,772687.2,0.0,1202901.0,0.0,452140.1928571429,0.0,773412.3783333333,0.0,185814.44,0.0,0,0
2025-05-16,184630.0,248848.44,50,206082.15,64218.44,185814.44,22,0.0,0,0.0,0,0.0,0,0.0,0,48109.0,5,350.0,7,0.0,0,0.0,0,0.0,0,14925.0,16,4,5,3,2,0,8446.110909090909,0.0,1.3478223473974975,202910.0,0.0,465918.5,0.0,247688.5,0.0,370743.45000000007,0.0,740079.345,0.0,332214.0,0.0,0,0
2025-05-17,860010.0,840556.5,67,186628.65,-19453.5,332214.0,26,0.0,0,0.0,0,0.0,0,0.0,0,508342.5,6,650.0,13,0.0,0,0.0,0,0.0,0,0.0,22,5,5,3,2,1,12777.46153846154,0.0,0.9773799141870444,185814.44,0.0,819518.38,0.0,644044.5,0.0,330728.5842857143,0.0,738016.8763333333,0.0,462975.5,0.0,0,0
2025-05-18,280160.0,550875.0,57,457343.65,270715.0,462975.5,26,0.0,0,0.0,0,0.0,0,0.0,0,78804.5,5,800.0,16,0.0,0,4120.0,1,0.0,0,4975.0,9,6,5,3,2,1,17806.75,0.0,1.9662871216447744,332214.0,0.0,352404.5,0.0,346183.5,0.0,261113.67285714284,0.0,727622.5263333333,0.0,504680.0,0.0,0,0
2025-05-19,769620.0,533705.0,62,221428.65,-235915.0,504680.0,30,0.0,0,0.0,0,0.0,0,0.0,0,29025.0,5,800.0,16,0.0,0,0.0,0,0.0,0,0.0,11,0,5,3,2,0,16822.666666666668,0.0,0.69346560640316,462975.5,0.0,205323.27,0.0,1235998.25,0.0,276909.53,0.0,731515.593,0.0,374320.5,0.0,0,0
2025-05-20,719560.0,736185.5,68,238054.15,16625.5,374320.5,30,0.0,0,0.0,0,0.0,0,0.0,0,331845.0,5,700.0,14,0.0,0,30020.0,1,0.0,0,0.0,18,1,5,3,2,0,12477.35,0.0,1.023105092000667,504680.0,0.0,290357.0,0.0,1128999.0,0.0,319674.77714285714,0.0,707138.318,0.0,413532.75,0.0,0,0
2025-05-21,1244790.0,1025373.25,49,18637.4,-219416.75,413532.75,17,0.0,0,0.0,0,0.0,0,0.0,0,611840.5,3,650.0,13,0.0,0,0.0,0,0.0,0,0.0,16,2,5,3,2,0,24325.45588235294,0.0,0.8237319146201367,374320.5,0.0,258772.5,0.0,234828.0,0.0,331669.5628571428,0.0,681982.368,0.0,214681.25,0.0,0,0
2025-05-22,1674630.0,2006670.75,51,350678.15,332040.75,214681.25,18,0.0,0,0.0,0,0.0,0,0.0,0,1791989.5,7,500.0,10,0.0,0,0.0,0,0.0,0,0.0,16,3,5,4,2,0,11926.736111111111,0.0,1.198277082101718,413532.75,0.0,202910.0,0.0,812213.0,0.0,353778.17,0.0,687939.193,0.0,480467.35,0.0,0,0
2025-05-23,490600.0,532730.41,64,392808.56,42130.41000000003,480467.35,34,0.0,0,0.0,0,0.0,0,0.0,0,5963.06,3,600.0,12,0.0,0,0.0,0,0.0,0,46300.0,15,4,5,4,2,0,14131.392647058825,0.0,1.0858752751732572,214681.25,0.0,185814.44,0.0,303157.75,0.0,355459.77714285714,0.0,668021.468,0.0,582276.5,0.0,0,0
2025-05-24,1122660.0,1045635.5,82,315784.06,-77024.5,582276.5,30,0.0,0,0.0,0,0.0,0,29000.0,2,376359.0,8,950.0,19,0.0,0,0.0,0,0.0,0,58000.0,23,5,5,4,2,1,19409.216666666667,0.0,0.931391071205886,480467.35,0.0,332214.0,0.0,497792.75,0.0,397553.05,0.0,673931.7880000001,0.0,190048.0,0.0,0,0
2025-05-25,484240.0,377559.5,50,209103.56,-106680.5,190048.0,21,0.0,0,0.0,0,0.0,0,50000.0,1,137511.5,5,550.0,11,0.0,0,0.0,0,0.0,0,0.0,12,6,5,4,2,1,9049.90476190476,0.0,0.7796949859573765,582276.5,0.0,462975.5,0.0,342736.0,0.0,433276.2642857143,0.0,676747.9130000001,0.0,362254.5,0.0,0,0
2025-05-26,1106040.0,978492.5,69,81556.06,-127547.5,362254.5,27,0.0,0,0.0,0,0.0,0,0.0,0,456218.0,8,700.0,14,0.0,0,160020.0,1,0.0,0,0.0,19,0,5,4,2,0,13416.833333333334,0.0,0.88468093378178,190048.0,0.0,504680.0,0.0,1105833.75,0.0,394286.62142857147,0.0,671658.313,0.0,393279.5,0.0,0,0
2025-05-27,674830.0,1079623.5,68,486349.56,404793.5,393279.5,26,0.0,0,0.0,0,0.0,0,0.0,0,686344.0,6,850.0,17,0.0,0,0.0,0,0.0,0,0.0,19,1,5,4,2,0,15126.134615384615,0.0,1.5998451461849652,362254.5,0.0,374320.5,0.0,1317725.0,0.0,373940.12142857147,0.0,646872.338,0.0,416353.5,0.0,0,0
