TransactionDate,Total_Debit,Total_Credit,Transaction_Count,Closing_Balance,Net_Flow,DayOfWeek,Month,WeekOfMonth,IsWeekend,Withdrawal_Count,Deposit_Count,Rolling_7_Day_Average,Rolling_30_Day_Average,Target_Withdrawal_Tomorrow
2025-01-22,349330.0,695385.5,66,831406.78,346055.5,Wednesday,1,4,0,1,1,99002.5657142857,14617.074333333336,1810250.0
2025-01-23,1810250.0,2344598.5,69,1365755.28,534348.5,Thursday,1,4,0,1,1,44692.45857142855,37901.85766666666,93410.0
2025-01-24,93410.0,785868.25,80,2058213.53,692458.25,Friday,1,4,0,1,1,246206.45857142858,54985.049333333336,1890370.0
2025-01-25,1890370.0,1486070.75,117,1653914.28,-404299.25,Saturday,1,4,1,1,1,223873.60714285713,48396.416,912780.0
2025-01-26,912780.0,599668.75,56,1340803.03,-313111.25,Sunday,1,4,1,1,1,178963.2142857143,40730.35766666666,1658350.0
2025-01-27,1658350.0,1871347.63,82,1553800.66,212997.6299999999,Monday,1,4,0,1,1,168414.94714285713,33114.42866666667,890360.0
2025-01-28,890360.0,749202.0,65,1412642.66,-141158.0,Tuesday,1,4,0,1,1,132470.1971428571,37415.97033333333,1498910.0
2025-01-29,1498910.0,980954.0,106,894686.66,-517956.0,Wednesday,1,5,0,1,1,9039.982857142824,-17232.59633333334,1497610.0
2025-01-30,1497610.0,997315.25,87,394391.91,-500294.75,Thursday,1,5,0,1,1,-138766.19571428574,12955.409999999994,1891870.0
2025-01-31,1891870.0,1730973.75,94,233495.66,-160896.25,Friday,1,5,0,1,1,-260673.98142857145,-9904.19833333334,832770.0
2025-02-01,832770.0,3073298.0,176,2474023.66,2240528.0,Saturday,2,1,1,1,1,117158.48285714284,78229.94333333333,441540.0
2025-02-02,441540.0,1035509.25,81,3067992.91,593969.25,Sunday,2,1,1,1,1,246741.41142857142,93161.65999999999,420940.0
2025-02-03,420940.0,1149185.0,48,3796237.91,728245.0,Monday,2,1,0,1,1,320348.1785714286,117974.60566666667,4476880.0
2025-02-04,4476880.0,1387307.0,77,706664.91,-3089573.0,Tuesday,2,1,0,1,1,-100853.96428571429,-718.4776666666692,1409890.0
2025-02-05,1409890.0,1796603.42,84,1093378.33,386713.4199999999,Wednesday,2,1,0,1,1,28384.52428571426,14619.56966666666,488430.0
2025-02-06,488430.0,650335.0,77,1255283.33,161905.0,Thursday,2,1,0,1,1,122984.48857142855,14194.236333333329,797950.0
2025-02-07,797950.0,640690.25,54,1098023.58,-157259.75,Friday,2,1,0,1,1,123503.98857142855,19739.986333333327,1092620.0
2025-02-08,1092620.0,1936448.75,123,1941852.33,843828.75,Saturday,2,2,1,1,1,-76024.47571428573,54211.76233333333,2922710.0
2025-02-09,2922710.0,2106829.5,83,1125971.83,-815880.5,Sunday,2,2,1,1,1,-277431.58285714284,9552.370666666662,720430.0
2025-02-10,720430.0,1278724.5,78,1684266.33,558294.5,Monday,2,2,0,1,1,-301710.22571428574,-3412.4876666666705,1798630.0
2025-02-11,1798630.0,953654.5,67,839290.83,-844975.5,Tuesday,2,2,0,1,1,18946.55999999999,25779.61233333333,583300.0
2025-02-12,583300.0,549665.53,61,805656.36,-33634.46999999997,Wednesday,2,2,0,1,1,-41103.138571428564,13963.421666666663,629960.0
2025-02-13,629960.0,491122.5,66,666818.86,-138837.5,Thursday,2,2,0,1,1,-84066.35285714285,7076.85133333333,1513600.0
2025-02-14,1513600.0,889995.75,86,43214.61,-623604.25,Friday,2,2,0,1,1,-150686.9957142857,-3172.4736666666695,1378650.0
2025-02-15,1378650.0,2024921.5,125,689486.11,646271.5,Saturday,2,3,1,1,1,-178909.46,-12114.065333333336,654020.0
2025-02-16,654020.0,767123.5,72,802589.61,113103.5,Sunday,2,3,1,1,1,-46197.46,15594.042999999998,773000.0
2025-02-17,773000.0,1248183.5,73,1277773.11,475183.5,Monday,2,3,0,1,1,-58070.46,39699.136000000006,1177610.0
2025-02-18,1177610.0,1213248.0,59,1313411.11,35638.0,Tuesday,2,3,0,1,1,67731.46857142857,40845.01933333334,1289220.0
2025-02-19,1289220.0,1397891.56,70,1422082.67,108671.56000000006,Wednesday,2,3,0,1,1,88060.90142857144,34906.221333333335,1657340.0
2025-02-20,1657340.0,1226858.75,69,991601.42,-430481.25,Thursday,2,3,0,1,1,46397.50857142858,16875.004666666668,2014260.0
2025-02-21,2014260.0,1100140.0,78,77481.42,-914120.0,Friday,2,3,0,1,1,4895.25857142858,-25130.845333333335,705060.0
2025-02-22,705060.0,891862.25,117,264283.67,186802.25,Saturday,2,4,1,1,1,-60743.20571428571,-36715.72033333333,753350.0
2025-02-23,753350.0,535299.5,57,46233.17,-218050.5,Sunday,2,4,1,1,1,-108050.92,-67066.012,2535340.0
2025-02-24,2535340.0,2735149.5,73,246042.67,199809.5,Monday,2,4,0,1,1,-147390.06285714285,-46929.05366666666,312270.0
2025-02-25,312270.0,1042139.0,72,975911.67,729869.0,Tuesday,2,4,0,1,1,-48214.20571428571,-12163.04533333333,2299840.0
2025-02-26,2299840.0,1525731.5,90,201803.17,-774108.5,Wednesday,2,4,0,1,1,-174325.64285714287,-45066.58299999999,753230.0
2025-02-27,753230.0,993766.5,106,442339.67,240536.5,Thursday,2,4,0,1,1,-78465.96428571429,-32343.432999999997,1035500.0
2025-02-28,1035500.0,942258.88,76,349098.55,-93241.12,Friday,2,4,0,1,1,38802.44714285714,-18186.27033333333,1893970.0
2025-03-01,1893970.0,1556648.75,122,11777.3,-337321.25,Saturday,3,1,1,1,1,-36072.33857142857,-12753.82033333333,1322670.0
2025-03-02,1322670.0,1381600.5,80,70707.8,58930.5,Sunday,3,1,1,1,1,3496.375714285715,-5426.261999999996,1317390.0
2025-03-03,1317390.0,1714919.25,86,468237.05,397529.25,Monday,3,1,0,1,1,31742.054285714286,-66859.55366666666,644790.0
2025-03-04,644790.0,659875.5,56,483322.55,15085.5,Tuesday,3,1,0,1,1,-70369.87428571428,-86155.67866666666,1304410.0
2025-03-05,1304410.0,1252896.25,66,431808.8,-51513.75,Wednesday,3,1,0,1,1,32857.94714285714,-112147.637,813760.0
2025-03-06,813760.0,629963.5,49,248012.3,-183796.5,Thursday,3,1,0,1,1,-27761.052857142855,-15288.42033333333,1423030.0
2025-03-07,1423030.0,1474915.0,63,299897.3,51885.0,Friday,3,1,0,1,1,-7028.75,-26449.36766666666,1742720.0
2025-03-08,1742720.0,1743815.75,93,300993.05,1095.75,Saturday,3,2,1,1,1,41316.53571428572,-31809.675999999992,937340.0
2025-03-09,937340.0,692253.25,75,55906.3,-245086.75,Sunday,3,2,1,1,1,-2114.5,-34737.24266666666,2399298.0
2025-03-10,2399298.0,2562219.75,80,218828.05,162921.75,Monday,3,2,0,1,1,-35629.857142857145,-57434.14266666666,517160.0
2025-03-11,517160.0,367866.75,57,69534.8,-149293.25,Tuesday,3,2,0,1,1,-59112.53571428572,-35214.56766666666,236370.0
2025-03-12,236370.0,787593.25,40,620758.05,551223.25,Wednesday,3,2,0,1,1,26992.75,-35450.27599999999,1686920.0
2025-03-13,1686920.0,1707633.0,80,641471.05,20713.0,Thursday,3,2,0,1,1,56208.392857142855,-6593.99266666666,1026030.0
2025-03-14,1026030.0,727558.5,51,342999.55,-298471.5,Friday,3,2,0,1,1,6157.464285714285,-15421.893666666661,1492700.0
2025-03-15,1492700.0,1209391.75,88,59691.3,-283308.25,Saturday,3,3,1,1,1,-34471.67857142857,-20237.58533333333,232650.0
2025-03-16,232650.0,257167.75,57,84209.05,24517.75,Sunday,3,3,1,1,1,4043.25,1366.4813333333393,711050.0
2025-03-17,711050.0,863706.75,54,236865.8,152656.75,Monday,3,3,0,1,1,2576.8214285714284,-15087.34366666666,1307310.0
2025-03-18,1307310.0,1172374.5,57,101930.3,-134935.5,Tuesday,3,3,0,1,1,4627.928571428572,-23355.310333333327,233490.0
2025-03-19,233490.0,262715.75,35,131156.05,29225.75,Wednesday,3,3,0,1,1,-69943.14285714286,-38220.56866666666,213650.0
2025-03-20,213650.0,333599.5,33,251105.55,119949.5,Thursday,3,3,0,1,1,-55766.5,-35410.18533333333,859810.0
2025-03-21,859810.0,609208.53,64,504.08,-250601.46999999997,Friday,3,3,0,1,1,-48927.92428571428,-47385.952999999994,1478710.0
2025-03-22,1478710.0,1911429.0,133,433223.08,432719.0,Saturday,3,4,1,1,1,53361.68285714286,-18612.611333333327,306180.0
2025-03-23,306180.0,369033.75,55,496076.83,62853.75,Sunday,3,4,1,1,1,58838.25428571429,13953.18033333334,1722390.0
2025-03-24,1722390.0,1421373.5,59,195060.33,-301016.5,Monday,3,4,0,1,1,-5972.209999999996,-2307.4446666666618,1037710.0
2025-03-25,1037710.0,1043354.5,71,200704.83,5644.5,Tuesday,3,4,0,1,1,14110.647142857148,5149.055333333338,2090740.0
2025-03-26,2090740.0,1941863.1,100,51827.93,-148876.8999999999,Wednesday,3,4,0,1,1,-11332.588571428554,-6473.824666666658,3773690.0
2025-03-27,3773690.0,3915468.75,153,193606.68,141778.75,Thursday,3,4,0,1,1,-8214.124285714268,-26076.83299999999,3702170.0
2025-03-28,3702170.0,4038527.5,215,529964.18,336357.5,Friday,3,4,0,1,1,75637.15714285716,10938.700333333341,2759240.0
2025-03-29,2759240.0,2860079.0,174,630803.18,100839.0,Saturday,3,5,1,1,1,28225.728571428586,6282.117000000008,2070150.0
2025-04-01,2070150.0,1589455.75,110,150108.93,-480694.25,Tuesday,4,1,0,1,1,-49423.9857142857,-6632.987333333325,1294550.0
2025-04-02,1294550.0,1374973.0,106,230531.93,80423.0,Wednesday,4,1,0,1,1,5067.371428571442,7291.821000000008,2094230.0
2025-04-03,2094230.0,2247307.75,115,383609.68,153077.75,Thursday,4,1,0,1,1,26129.2642857143,10430.062666666674,1298163.0
2025-04-04,1298163.0,1314384.25,81,399830.93,16221.25,Friday,4,1,0,1,1,49714.71428571428,-2280.203999999992,1977030.0
2025-04-05,1977030.0,1961669.0,135,384469.93,-15361.0,Saturday,4,1,1,1,1,27266.178571428572,-3295.087333333325,1526250.0
2025-04-06,1526250.0,1162374.75,74,20594.68,-363875.25,Sunday,4,1,1,1,1,-72767.07142857143,-13707.137333333325,392770.0
2025-04-07,392770.0,382474.0,52,10298.68,-10296.0,Monday,4,1,0,1,1,-88643.5,-7923.7873333333255,482800.0
2025-04-08,482800.0,1023508.5,64,551007.18,540708.5,Tuesday,4,2,0,1,1,57271.17857142857,8370.32933333334,3317810.0
2025-04-09,3317810.0,3284428.5,107,517625.68,-33381.5,Wednesday,4,2,0,1,1,41013.392857142855,7221.0876666666745,2485610.0
2025-04-10,2485610.0,2306127.0,112,338142.68,-179483.0,Thursday,4,2,0,1,1,-6495.285714285715,9407.879333333341,1561920.0
2025-04-11,1561920.0,1583559.75,84,359782.43,21639.75,Friday,4,2,0,1,1,-5721.214285714285,4698.479333333341,1647330.0
2025-04-12,1647330.0,1545835.5,111,258287.93,-101494.5,Saturday,4,2,1,1,1,-18026.0,6291.771000000008,313930.0
2025-04-13,313930.0,274587.75,43,218945.68,-39342.25,Sunday,4,2,1,1,1,28335.85714285714,-13393.745666666659,1209720.0
2025-04-14,1209720.0,1070327.25,112,79552.93,-139392.75,Monday,4,2,0,1,1,9893.464285714286,-18730.603999999992,1055940.0
2025-04-15,1055940.0,1758317.75,110,781930.68,702377.75,Tuesday,4,3,0,1,1,32989.07142857143,14631.037666666674,878920.0
2025-04-16,878920.0,257808.5,40,160819.18,-621111.5,Wednesday,4,3,0,1,1,-50972.357142857145,3370.929333333341,1414550.0
2025-04-17,1414550.0,1330557.5,63,76826.68,-83992.5,Thursday,4,3,0,1,1,-37330.857142857145,-246.07899999999208,371330.0
2025-04-18,371330.0,578537.0,59,284033.68,207207.0,Friday,4,3,0,1,1,-10821.25,1572.2626666666745,1930850.0
2025-04-19,1930850.0,1998609.25,122,351792.93,67759.25,Saturday,4,3,1,1,1,13357.857142857143,8328.754333333341,1846500.0
2025-04-20,1846500.0,1747307.0,69,252599.93,-99193.0,Sunday,4,3,1,1,1,4807.75,4048.129333333341,1033980.0
2025-04-21,1033980.0,996422.5,52,215042.43,-37557.5,Monday,4,3,0,1,1,19355.64285714286,-1202.103999999992,1036210.0
2025-04-22,1036210.0,1052990.5,75,231822.93,16780.5,Tuesday,4,4,0,1,1,-78586.82142857143,7710.62833333334,660470.0
2025-04-23,660470.0,519387.23,49,90740.16,-141082.77000000002,Wednesday,4,4,0,1,1,-10011.288571428575,-11416.097333333328,3666500.0
2025-04-24,3666500.0,4187969.25,83,612209.41,521469.25,Thursday,4,4,0,1,1,76483.24714285714,3871.086000000006,709060.0
2025-04-25,709060.0,741920.5,83,645069.91,32860.5,Friday,4,4,0,1,1,51576.60428571428,15000.31933333334,2544730.0
2025-04-26,2544730.0,2794388.75,91,894728.66,249658.75,Saturday,4,4,1,1,1,77562.24714285714,23134.127666666674,3230460.0
2025-04-27,3230460.0,2904789.5,99,569058.16,-325670.5,Sunday,4,4,1,1,1,45208.31857142857,17241.00766666667,342330.0
2025-04-28,342330.0,367704.75,53,594432.91,25374.75,Monday,4,4,0,1,1,54198.64,13360.874333333337,2848419.0
2025-04-29,2848419.0,2719970.25,115,465984.16,-128448.75,Tuesday,4,5,0,1,1,33451.60428571428,-2132.66733333333,5590220.0
2025-04-30,5590220.0,5781416.25,172,657180.41,191196.25,Wednesday,4,5,0,1,1,80920.03571428571,879.2410000000033,1635090.0
2025-05-01,1635090.0,1874626.25,94,896716.66,239536.25,Thursday,5,1,0,1,1,40643.892857142855,24886.924333333336,875540.0
2025-05-02,875540.0,1156716.75,95,1177893.41,281176.75,Friday,5,1,0,1,1,76117.64285714286,31578.716000000004,3035780.0
2025-05-03,3035780.0,1873069.7,124,15183.11,-1162710.3,Saturday,5,1,1,1,1,-125649.3642857143,-12280.885666666665,1709590.0
2025-05-04,1709590.0,1727862.5,83,33455.61,18272.5,Sunday,5,1,1,1,1,-76514.65000000001,-12212.510666666665,2681230.0
2025-05-05,2681230.0,2790560.25,80,142785.86,109330.25,Monday,5,1,0,1,1,-64521.00714285715,-8056.135666666665,747880.0
2025-05-06,747880.0,1148972.75,108,543878.61,401092.75,Tuesday,5,1,0,1,1,11127.778571428566,17442.79766666667,804760.0
2025-05-07,804760.0,641901.75,79,381020.36,-162858.25,Wednesday,5,1,0,1,1,-39451.43571428572,12357.389333333334,1133900.0
2025-05-08,1133900.0,857441.2,53,104561.56,-276458.80000000005,Thursday,5,2,0,1,1,-113165.0142857143,-14881.520666666667,884240.0
2025-05-09,884240.0,801889.0,74,22210.56,-82351.0,Friday,5,2,0,1,1,-165097.55000000002,-16513.837333333333,525510.0
2025-05-10,525510.0,969269.38,85,465969.94,443759.38,Saturday,5,2,1,1,1,64398.11857142857,4260.908666666667,1384340.0
2025-05-11,1384340.0,1033976.0,67,115605.94,-350364.0,Sunday,5,2,1,1,1,11735.761428571423,-8139.216333333333,1026330.0
2025-05-12,1026330.0,1167542.77,52,256818.71,141212.77000000002,Monday,5,2,0,1,1,16290.407142857139,-48.973999999999066,997270.0
2025-05-13,997270.0,813356.5,49,72905.21,-183913.5,Tuesday,5,2,0,1,1,-67281.91428571429,-4868.015666666665,866870.0
2025-05-14,866870.0,814804.0,66,20839.21,-52066.0,Wednesday,5,2,0,1,1,-51454.450000000004,-1957.1239999999991,84970.0
2025-05-15,84970.0,205994.5,40,141863.71,121024.5,Thursday,5,3,0,1,1,5328.878571428575,-21335.565666666665,184630.0
2025-05-16,184630.0,248848.44,50,206082.15,64218.44,Friday,5,3,0,1,1,26267.370000000003,1508.7656666666676,860010.0
2025-05-17,860010.0,840556.5,67,186628.65,-19453.5,Saturday,5,3,1,1,1,-39905.898571428566,3660.0656666666678,280160.0
2025-05-18,280160.0,550875.0,57,457343.65,270715.0,Sunday,5,3,1,1,1,48819.67285714286,5776.999000000001,769620.0
2025-05-19,769620.0,533705.0,62,221428.65,-235915.0,Monday,5,3,0,1,1,-5055.722857142857,-4345.475999999999,719560.0
2025-05-20,719560.0,736185.5,68,238054.15,16625.5,Tuesday,5,3,0,1,1,23592.705714285716,-484.8593333333323,1244790.0
2025-05-21,1244790.0,1025373.25,49,18637.4,-219416.75,Wednesday,5,3,0,1,1,-314.54428571428537,-6546.834333333332,1674630.0
2025-05-22,1674630.0,2006670.75,51,350678.15,332040.75,Thursday,5,4,0,1,1,29830.634285714284,3961.840666666668,490600.0
2025-05-23,490600.0,532730.41,64,392808.56,42130.41000000003,Friday,5,4,0,1,1,26675.201428571432,10068.946666666669,1122660.0
2025-05-24,1122660.0,1045635.5,82,315784.06,-77024.5,Saturday,5,4,1,1,1,18450.772857142863,-9880.844999999998,484240.0
2025-05-25,484240.0,377559.5,50,209103.56,-106680.5,Sunday,5,4,1,1,1,-35462.869999999995,-14532.211666666664,1106040.0
2025-05-26,1106040.0,978492.5,69,81556.06,-127547.5,Monday,5,4,0,1,1,-19981.798571428568,-27105.75333333333,674830.0
2025-05-27,674830.0,1079623.5,68,486349.56,404793.5,Tuesday,5,4,0,1,1,35470.77285714286,-2756.9533333333306,751120.0
2025-05-28,751120.0,738293.0,67,473522.56,-12827.0,Wednesday,5,4,0,1,1,64983.59428571429,-4030.344999999997,598790.0
2025-05-29,598790.0,515633.5,68,390366.06,-83156.5,Thursday,5,5,0,1,1,5669.701428571433,-2520.6033333333307,894590.0
2025-05-30,894590.0,623341.5,69,119117.56,-271248.5,Friday,5,5,0,1,1,-39098.71428571428,-17935.42833333333,2729570.0
2025-05-31,2729570.0,3005924.75,79,395472.31,276354.75,Saturday,5,5,1,1,1,11384.035714285714,-16708.144999999997,1056350.0
2025-06-01,1056350.0,1084906.5,95,424028.81,28556.5,Sunday,6,1,1,1,1,30703.60714285714,-25128.819999999996,2438500.0
2025-06-02,2438500.0,2216562.5,68,202091.31,-221937.5,Monday,6,1,0,1,1,17219.321428571428,6230.27333333334,2501740.0
2025-06-03,2501740.0,3147534.5,96,847885.81,645794.5,Tuesday,6,1,0,1,1,51648.03571428572,27147.67333333334,2163370.0
2025-06-04,2163370.0,1507824.5,66,192340.31,-655545.5,Wednesday,6,1,0,1,1,-40168.892857142855,1651.8150000000062,2761350.0
2025-06-05,2761350.0,2867328.5,111,298318.81,105978.5,Thursday,6,1,0,1,1,-13149.607142857143,-8185.3266666666605,100.0
2025-06-07,100.0,49183.5,8,347402.31,49083.5,Saturday,6,1,1,1,1,32612.10714285714,-1120.6016666666605,486290.0
2025-06-08,486290.0,922972.5,66,784084.81,436682.5,Sunday,6,2,1,1,1,55516.07142857143,22650.77500000001,2101490.0
2025-06-09,2101490.0,1401310.5,84,83905.31,-700179.5,Monday,6,2,0,1,1,-48589.07142857143,2056.4916666666745,1139790.0
2025-06-10,1139790.0,2198433.5,64,1142548.81,1058643.5,Tuesday,6,2,0,1,1,134351.07142857142,22552.629000000008,1289993.0
2025-06-11,1289993.0,950865.52,68,803421.33,-339127.48,Wednesday,6,2,0,1,1,-6352.068571428569,22927.179666666674,829840.0
2025-06-12,829840.0,930661.75,69,904243.08,100821.75,Thursday,6,2,0,1,1,101700.39571428571,21580.812333333342,1002710.0
2025-06-13,1002710.0,811851.5,56,713384.58,-190858.5,Friday,6,2,0,1,1,59295.11,21349.312333333342,1495440.0
2025-06-14,1495440.0,843783.25,84,61727.83,-651656.75,Saturday,6,2,1,1,1,-40810.64,1362.9540000000077,789270.0
2025-06-15,789270.0,938906.25,74,211364.08,149636.25,Sunday,6,3,1,1,1,-81817.24714285714,2316.679000000008,1558770.0
2025-06-16,1558770.0,1680963.0,93,333557.08,122193.0,Monday,6,3,0,1,1,35664.53857142857,4249.16433333334,2781290.0
2025-06-17,2781290.0,2744591.75,77,296858.83,-36698.25,Tuesday,6,3,0,1,1,-120812.85428571429,3674.339333333341,160780.0
2025-06-18,160780.0,870088.5,62,1006167.33,709308.5,Wednesday,6,3,0,1,1,28963.714285714286,18294.122666666673,3345556.0
2025-06-19,3345556.0,3507999.5,71,1168610.83,162443.5,Thursday,6,3,0,1,1,37766.82142857143,31572.73933333334,553370.0
2025-06-20,553370.0,717955.0,68,1333195.83,164585.0,Friday,6,3,0,1,1,88544.46428571429,36504.722666666676,2513080.0
2025-06-21,2513080.0,1730183.75,99,550299.58,-782896.25,Saturday,6,3,1,1,1,69795.96428571429,17722.07266666667,1591260.0
2025-06-22,1591260.0,1352282.25,77,311321.83,-238977.75,Sunday,6,4,1,1,1,14279.67857142857,-1311.8773333333277,1033250.0
2025-06-23,1033250.0,1024555.5,52,302627.33,-8694.5,Monday,6,4,0,1,1,-4418.535714285715,-3006.0409999999956,890630.0
2025-06-24,890630.0,614218.5,51,26215.83,-276411.5,Tuesday,6,4,0,1,1,-38663.28571428572,-9652.27433333333,166350.0
2025-06-25,166350.0,418349.0,50,278214.83,251999.0,Wednesday,6,4,0,1,1,-103993.21428571429,2303.7090000000044,1015760.0
2025-06-26,1015760.0,1615983.0,78,878437.83,600223.0,Thursday,6,4,0,1,1,-41453.28571428572,26562.725666666673,1836358.0
2025-06-27,1836358.0,1640916.75,89,682996.58,-195441.25,Friday,6,4,0,1,1,-92885.60714285714,6554.900666666671,2949630.0
2025-06-28,2949630.0,2916887.0,99,650253.58,-32743.0,Saturday,6,4,1,1,1,14279.142857142857,5891.034000000004,487060.0
2025-06-29,487060.0,689872.75,64,853066.33,202812.75,Sunday,6,5,1,1,1,77392.07142857143,15423.342333333338,1744510.0
2025-06-30,1744510.0,1968561.5,80,1077117.83,224051.5,Monday,6,5,0,1,1,110641.5,31933.342333333338,425420.0
2025-07-01,425420.0,424111.75,52,1075809.58,-1308.25,Tuesday,7,1,0,1,1,149941.9642857143,22677.909000000003,645870.0
2025-07-02,645870.0,809949.25,72,1239888.83,164079.25,Wednesday,7,1,0,1,1,137382.0,27195.334000000006,2350010.0
2025-07-03,2350010.0,1454772.5,75,344651.33,-895237.5,Thursday,7,1,0,1,1,-76255.21428571429,4752.000666666671,2283860.0
2025-07-04,2283860.0,2096086.25,101,156877.58,-187773.75,Friday,7,1,0,1,1,-75159.85714285714,-23033.607666666663,982460.0
2025-07-05,982460.0,2040572.0,93,1214989.58,1058112.0,Saturday,7,1,1,1,1,80676.57142857143,34088.309,522000.0
2025-07-06,522000.0,379275.25,43,1072264.83,-142724.75,Sunday,7,1,1,1,1,31314.071428571428,25798.20066666667,3253010.0
2025-07-07,3253010.0,2691921.17,67,511176.0,-561088.8300000001,Monday,7,1,0,1,1,-80848.83285714287,5459.123000000002,264390.0
2025-07-08,264390.0,1612106.25,80,1858892.25,1347716.25,Tuesday,7,2,0,1,1,111868.95285714285,35826.914666666664,2728600.0
2025-07-09,2728600.0,1560895.25,49,691187.5,-1167704.75,Wednesday,7,2,0,1,1,-78385.90428571429,20242.739666666665,3200010.0
2025-07-10,3200010.0,2846886.25,75,338063.75,-353123.75,Thursday,7,2,0,1,1,-941.0828571428677,-26816.16866666667,2799100.0
2025-07-11,2799100.0,2477332.75,73,16296.5,-321767.25,Friday,7,2,0,1,1,-20083.01142857144,-26237.494333333336,1126020.0
2025-07-12,1126020.0,1467191.0,83,357467.5,341171.0,Saturday,7,2,1,1,1,-122503.15428571429,-18225.85266666667,223100.0
2025-07-13,223100.0,248729.25,37,383096.75,25629.25,Sunday,7,2,1,1,1,-98452.58285714287,-11009.594333333336,462210.0
2025-07-14,462210.0,751349.35,58,672236.1,289139.35,Monday,7,2,0,1,1,23008.58571428571,20350.275666666665,50910.0
2025-07-15,50910.0,538983.25,44,1160309.35,488073.25,Tuesday,7,3,0,1,1,-99797.55714285713,31631.509,4669940.0
2025-07-16,4669940.0,3523856.5,41,14225.85,-1146083.5,Wednesday,7,3,0,1,1,-96708.80714285713,-10644.374333333337,1236000.0
2025-07-17,1236000.0,1227249.5,59,5475.35,-8750.5,Thursday,7,3,0,1,1,-47512.628571428555,-9712.78266666667,1009270.0
2025-07-18,1009270.0,1377720.8,65,373926.15,368450.80000000005,Friday,7,3,0,1,1,51089.95000000002,-21074.706000000002,1014110.0
2025-07-19,1014110.0,1179140.0,63,538956.15,165030.0,Saturday,7,3,1,1,1,25926.95000000002,-20988.489333333335,416470.0
2025-07-20,416470.0,866627.0,46,989113.15,450157.0,Sunday,7,3,1,1,1,86573.77142857145,-11469.42266666667,1576580.0
2025-07-21,1576580.0,1076732.5,70,489265.65,-499847.5,Monday,7,3,0,1,1,-26138.63571428569,-2034.464333333335,1545170.0
2025-07-22,1545170.0,1973556.5,60,917652.15,428386.5,Tuesday,7,4,0,1,1,-34665.31428571426,20211.010666666665,1351840.0
2025-07-23,1351840.0,873144.0,63,438956.15,-478696.0,Wednesday,7,4,0,1,1,60675.75714285717,4544.293999999998,1452440.0
2025-07-24,1452440.0,1899919.75,79,886435.9,447479.75,Thursday,7,4,0,1,1,125851.50714285717,28674.00233333333,1484410.0
2025-07-25,1484410.0,1298924.0,67,700949.9,-185486.0,Friday,7,4,0,1,1,46717.67857142859,14091.168999999998,738400.0
2025-07-26,738400.0,1162518.5,69,1125068.4,424118.5,Saturday,7,4,1,1,1,83730.32142857145,8221.018999999998,603100.0
2025-07-27,603100.0,1087041.25,66,1609009.65,483941.25,Sunday,7,4,1,1,1,88556.64285714287,30867.102333333332,1417490.0
2025-07-28,1417490.0,919659.0,62,1111178.65,-497831.0,Monday,7,4,0,1,1,88844.71428571429,15364.168999999998,1540330.0
2025-07-29,1540330.0,1277269.0,55,848117.65,-263061.0,Tuesday,7,5,0,1,1,-9933.499999999984,-164.9560000000017,3113260.0
2025-07-30,3113260.0,2825396.0,106,560253.65,-287864.0,Wednesday,7,5,0,1,1,17328.2142857143,-17228.806,1181210.0
2025-07-31,1181210.0,1318812.0,66,697855.65,137602.0,Thursday,7,5,0,1,1,-26940.0357142857,-12598.464333333335,313240.0
2025-08-01,313240.0,1127234.5,70,1511850.15,813994.5,Friday,8,1,0,1,1,115842.89285714287,9065.377333333332,4370600.0
2025-08-02,4370600.0,3773675.5,138,914925.65,-596924.5,Saturday,8,1,1,1,1,-30020.39285714284,19009.143999999993,358785.0
2025-08-03,358785.0,663570.75,77,1219711.4,304785.75,Sunday,8,1,1,1,1,-55614.035714285696,35427.793999999994,1652860.0
2025-08-04,1652860.0,1205696.0,92,772547.4,-447164.0,Monday,8,1,0,1,1,-48375.89285714284,-14748.072666666669,1596100.0
2025-08-05,1596100.0,1025340.5,68,201787.9,-570759.5,Tuesday,8,1,0,1,1,-92332.8214285714,-29015.897666666668,382790.0
2025-08-06,382790.0,1377575.83,77,1196573.73,994785.8300000001,Wednesday,8,1,0,1,1,90902.8685714286,22846.591000000004,528750.0
2025-08-07,528750.0,1382577.0,77,2050400.73,853827.0,Thursday,8,1,0,1,1,193220.7257142857,6383.616000000004,1145330.0
2025-08-08,1145330.0,430630.5,48,1335701.23,-714699.5,Friday,8,2,0,1,1,-25164.1314285714,21483.791,3077290.0
2025-08-09,3077290.0,2584261.75,77,842672.98,-493028.25,Saturday,8,2,1,1,1,-10321.809999999972,16820.307666666668,2742300.0
2025-08-10,2742300.0,2391365.0,81,491737.98,-350935.0,Sunday,8,2,1,1,1,-103996.20285714282,15848.049333333332,636110.0
2025-08-11,636110.0,655270.0,56,510897.98,19160.0,Monday,8,2,0,1,1,-37378.48857142854,5114.349333333333,1127850.0
2025-08-12,1127850.0,822748.5,53,205796.48,-305101.5,Tuesday,8,2,0,1,1,572.654285714313,-5910.009000000001,1532260.0
2025-08-13,1532260.0,1442244.0,48,115780.48,-90016.0,Wednesday,8,2,0,1,1,-154399.0357142857,-18548.520666666667,617100.0
2025-08-14,617100.0,753958.0,42,252638.48,136858.0,Thursday,8,2,0,1,1,-256823.17857142858,-30255.695666666667,822950.0
